epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,31777.5,0.44269,0.23627,0.78504,0.97172,0.92196,0.94671,0.84331,0.36397,0.18727,0.77444,0.00023764,0.00023764,0.00023764
43,32656.7,0.44103,0.2351,0.78439,0.97273,0.92172,0.94714,0.84381,0.36303,0.18656,0.77435,0.00023368,0.00023368,0.00023368
44,33537.4,0.43954,0.23456,0.78445,0.97206,0.92231,0.94745,0.84447,0.36224,0.18599,0.77424,0.00022972,0.00022972,0.00022972
45,34420.1,0.43718,0.23288,0.78414,0.97049,0.92227,0.94713,0.84479,0.36151,0.18541,0.77415,0.00022576,0.00022576,0.00022576
46,35300.9,0.43602,0.23212,0.78444,0.96969,0.92243,0.94707,0.84499,0.36054,0.18496,0.77411,0.0002218,0.0002218,0.0002218
47,36181.3,0.4353,0.23126,0.7841,0.9706,0.92227,0.94716,0.84531,0.36001,0.18445,0.77403,0.00021784,0.00021784,0.00021784
48,36987.5,0.43388,0.23058,0.78412,0.97332,0.92066,0.94742,0.84556,0.35968,0.18399,0.77399,0.00021388,0.00021388,0.00021388
49,37738.6,0.43189,0.22927,0.7838,0.97281,0.92161,0.9475,0.84571,0.35918,0.18369,0.77393,0.00020992,0.00020992,0.00020992
50,38485.8,0.42994,0.22819,0.78352,0.9719,0.92201,0.94711,0.84611,0.35822,0.18306,0.77384,0.00020596,0.00020596,0.00020596
51,39233.3,0.42932,0.2274,0.78326,0.97274,0.92175,0.94763,0.8468,0.35742,0.18269,0.77371,0.000202,0.000202,0.000202
52,39989.4,0.4285,0.22681,0.78369,0.97242,0.92142,0.94734,0.8473,0.35623,0.18222,0.7736,0.00019804,0.00019804,0.00019804
53,40727.5,0.42629,0.22604,0.78314,0.97281,0.92141,0.94771,0.84795,0.35543,0.18184,0.77351,0.00019408,0.00019408,0.00019408
54,41468.1,0.42624,0.2253,0.78316,0.97073,0.92177,0.94749,0.8477,0.35466,0.18149,0.77342,0.00019012,0.00019012,0.00019012
55,42260.2,0.42471,0.22442,0.78283,0.97083,0.92202,0.94772,0.848,0.35428,0.18116,0.7734,0.00018616,0.00018616,0.00018616
56,43109.6,0.42275,0.22331,0.78306,0.9708,0.92272,0.94803,0.84865,0.35328,0.18065,0.77335,0.0001822,0.0001822,0.0001822
57,43969.2,0.42175,0.22244,0.78255,0.97321,0.92169,0.94856,0.84884,0.35277,0.18036,0.77326,0.00017824,0.00017824,0.00017824
58,44753,0.42098,0.22178,0.78257,0.97139,0.92295,0.94811,0.84896,0.35144,0.17983,0.77324,0.00017428,0.00017428,0.00017428
59,45534.1,0.41865,0.22046,0.78241,0.97119,0.92325,0.94841,0.84901,0.35128,0.17957,0.77319,0.00017032,0.00017032,0.00017032
60,46325,0.41765,0.21991,0.78265,0.97142,0.92346,0.94854,0.84952,0.35067,0.17913,0.77311,0.00016636,0.00016636,0.00016636
61,47057.7,0.41761,0.21886,0.78214,0.97199,0.92282,0.94889,0.8493,0.3502,0.17877,0.7731,0.0001624,0.0001624,0.0001624
62,47782.1,0.41601,0.21828,0.78184,0.97242,0.92283,0.94906,0.84999,0.34939,0.17825,0.77306,0.00015844,0.00015844,0.00015844
63,48471.5,0.41511,0.21738,0.78215,0.97319,0.92321,0.94929,0.85023,0.34891,0.17793,0.77305,0.00015448,0.00015448,0.00015448
64,49048.6,0.41304,0.21653,0.78208,0.97313,0.92213,0.94917,0.85041,0.34843,0.1779,0.77303,0.00015052,0.00015052,0.00015052
65,49623.3,0.41222,0.21609,0.7821,0.97326,0.92206,0.94933,0.85089,0.34802,0.17742,0.77304,0.00014656,0.00014656,0.00014656
66,50196.9,0.41131,0.21565,0.78149,0.97257,0.92412,0.94997,0.85102,0.34769,0.17711,0.77296,0.0001426,0.0001426,0.0001426
67,50770,0.41081,0.21466,0.78199,0.97153,0.92428,0.94975,0.85114,0.3474,0.17699,0.77297,0.00013864,0.00013864,0.00013864
68,51342,0.4093,0.21412,0.78171,0.97288,0.92399,0.94996,0.85124,0.34689,0.17661,0.77291,0.00013468,0.00013468,0.00013468
69,51914.9,0.40747,0.21313,0.78138,0.97183,0.9246,0.95008,0.85161,0.34661,0.17638,0.77283,0.00013072,0.00013072,0.00013072
70,52485.9,0.40684,0.21204,0.78077,0.97128,0.92568,0.95007,0.85166,0.34616,0.17612,0.77273,0.00012676,0.00012676,0.00012676
71,53060.7,0.40616,0.21175,0.78127,0.97143,0.92565,0.94995,0.85168,0.34587,0.17592,0.77268,0.0001228,0.0001228,0.0001228
72,53634.5,0.4048,0.21073,0.78131,0.97124,0.92604,0.95017,0.85201,0.34566,0.17559,0.77261,0.00011884,0.00011884,0.00011884
73,54208.2,0.40469,0.2106,0.78106,0.97145,0.92649,0.95019,0.85167,0.34513,0.17542,0.77256,0.00011488,0.00011488,0.00011488
74,54783,0.40308,0.2095,0.7809,0.9716,0.92585,0.95049,0.85198,0.34471,0.17517,0.77256,0.00011092,0.00011092,0.00011092
75,55356.6,0.4014,0.20829,0.78084,0.9715,0.92652,0.95056,0.85213,0.34443,0.17512,0.77253,0.00010696,0.00010696,0.00010696
76,55929.1,0.40042,0.2078,0.78043,0.97134,0.92625,0.95052,0.85251,0.34404,0.17503,0.77249,0.000103,0.000103,0.000103
77,56503.8,0.39953,0.20717,0.78094,0.97229,0.92562,0.95056,0.85207,0.34408,0.17512,0.77242,9.904e-05,9.904e-05,9.904e-05
78,57077.2,0.39909,0.20671,0.78036,0.97128,0.92588,0.95043,0.85266,0.34369,0.17508,0.77239,9.508e-05,9.508e-05,9.508e-05
79,57650.8,0.39813,0.20604,0.78065,0.97138,0.92549,0.95046,0.85271,0.3435,0.17462,0.77244,9.112e-05,9.112e-05,9.112e-05
80,58225.1,0.39643,0.20489,0.78035,0.97123,0.92553,0.9504,0.85294,0.3433,0.17463,0.77237,8.716e-05,8.716e-05,8.716e-05
81,58800.2,0.39649,0.20468,0.78036,0.97074,0.92597,0.95046,0.85313,0.34308,0.17447,0.77236,8.32e-05,8.32e-05,8.32e-05
82,59375,0.39436,0.20378,0.78001,0.97057,0.92578,0.95019,0.85288,0.34277,0.17423,0.77235,7.924e-05,7.924e-05,7.924e-05
83,59950.1,0.3944,0.20317,0.78019,0.97112,0.92538,0.95029,0.85318,0.34215,0.17386,0.77229,7.528e-05,7.528e-05,7.528e-05
84,60524.8,0.3937,0.20246,0.77988,0.97112,0.92561,0.95034,0.85326,0.34172,0.17352,0.77222,7.132e-05,7.132e-05,7.132e-05
85,61098.6,0.39275,0.20223,0.77974,0.97071,0.92543,0.95043,0.85372,0.34159,0.17312,0.77217,6.736e-05,6.736e-05,6.736e-05
86,61673.2,0.39165,0.20157,0.77941,0.97097,0.92576,0.95065,0.85396,0.3412,0.17309,0.77212,6.34e-05,6.34e-05,6.34e-05
87,62247.7,0.39049,0.20053,0.77973,0.97056,0.92591,0.95119,0.85436,0.34056,0.17294,0.77206,5.944e-05,5.944e-05,5.944e-05
88,62821.2,0.39011,0.20003,0.77983,0.97161,0.92498,0.95096,0.85452,0.34037,0.17277,0.77201,5.548e-05,5.548e-05,5.548e-05
89,63395.1,0.38884,0.19904,0.77943,0.97334,0.92375,0.95132,0.85455,0.34034,0.1727,0.77198,5.152e-05,5.152e-05,5.152e-05
90,63968.5,0.38838,0.19891,0.77967,0.97299,0.92458,0.95113,0.85456,0.34018,0.17269,0.772,4.756e-05,4.756e-05,4.756e-05
91,64610.5,0.36168,0.18784,0.77376,0.97015,0.92634,0.95087,0.8546,0.3407,0.17267,0.77204,4.36e-05,4.36e-05,4.36e-05
92,65177.9,0.35752,0.1856,0.77327,0.97009,0.92706,0.95141,0.85495,0.3405,0.17271,0.77202,3.964e-05,3.964e-05,3.964e-05
93,65744.3,0.35564,0.18425,0.77332,0.97011,0.92704,0.95128,0.85491,0.34041,0.17245,0.77203,3.568e-05,3.568e-05,3.568e-05
94,66310.7,0.35411,0.18341,0.77306,0.96975,0.92668,0.95108,0.85509,0.33994,0.17234,0.772,3.172e-05,3.172e-05,3.172e-05
95,66877.5,0.35272,0.18228,0.77252,0.97011,0.92626,0.95097,0.85522,0.33949,0.17211,0.77191,2.776e-05,2.776e-05,2.776e-05
96,67444.6,0.35133,0.18142,0.77255,0.97179,0.92548,0.95093,0.85532,0.33903,0.17195,0.77188,2.38e-05,2.38e-05,2.38e-05
97,68011.8,0.35028,0.18041,0.77249,0.97204,0.92563,0.9511,0.85554,0.33856,0.17171,0.77184,1.984e-05,1.984e-05,1.984e-05
98,68577.8,0.34907,0.17994,0.77201,0.97219,0.92577,0.95141,0.85562,0.33826,0.17161,0.7718,1.588e-05,1.588e-05,1.588e-05
99,69147.2,0.34889,0.17956,0.77201,0.97192,0.9257,0.95122,0.8561,0.33795,0.17139,0.77178,1.192e-05,1.192e-05,1.192e-05
100,69716.4,0.34818,0.17912,0.77253,0.9708,0.92707,0.9514,0.85622,0.33768,0.17142,0.77176,7.96e-06,7.96e-06,7.96e-06
